wdur,twdur,age,jobno2,single,hrswk,size,marri,female,white,rhrpay2,ind_pub,highsch,graduate,hrswk_sq
40,59,25,4,1,25,2,"Never-married",1,1,223,0,0,0,625
65,124,26,5,1,40,5,"Never-married",1,1,234,0,0,0,1600
40,192,28,7,1,30,1,"Never-married",1,1,472,0,0,0,900
39,302,31,11,0,25,8,"Never-married",1,1,242,0,0,0,625
86,86,23,1,0,24,200,"Never-married",1,1,323,0,0,1,576
2,90,23,2,0,5,200,"Never-married",1,1,297,0,0,1,25
37,38,17,2,0,20,10,"Never-married",0,1,238,0,1,0,400
19,61,18,2,1,20,7,"Married",0,1,224,0,1,0,400
1,62,18,4,0,40,2,"Married",0,1,305,0,1,0,1600
70,184,23,5,1,40,5,"Divorced",0,1,348,0,1,0,1600
81,265,23,6,1,40,20,"Divorced",0,1,453,0,1,0,1600
13,82,17,2,1,25,6,"Never-married",1,1,228,0,1,0,625
24,106,17,3,0,15,80,"Never-married",1,1,305,0,1,0,225
121,242,20,5,1,40,28,"Married",1,1,373,0,1,0,1600
60,408,28,7,1,2,-4,"Married",1,1,372,1,0,1,4
38,446,28,8,0,28,10,"Married",1,1,299,0,0,1,784
73,580,33,10,0,40,-4,"Married",1,1,524,0,0,1,1600
65,185,31,8,1,36,12,"Never-married",0,0,306,0,0,1,1296
80,394,31,4,1,16,-4,"Divorced",1,1,125,0,0,1,256
7,401,31,5,0,6,20,"Divorced",1,1,248,0,0,1,36
15,15,20,1,1,10,-4,"Never-married",1,1,225,0,1,0,100
40,55,20,2,1,30,-2,"Never-married",1,1,244,0,1,0,900
561,616,31,3,0,24,20,"Married",1,1,413,0,1,0,576
6,743,35,5,0,40,2,"Divorced",1,1,444,1,1,0,1600
23,105,25,4,0,10,-4,"Never-married",1,1,1015,1,0,1,100
48,197,26,5,1,40,11,"Never-married",1,1,293,1,0,1,1600
34,231,27,6,1,24,6,"Married",1,1,258,0,0,1,576
31,220,26,5,0,40,8,"Never-married",1,1,297,0,0,1,1600
57,291,27,5,0,40,8,"Never-married",1,1,332,0,0,1,1600
65,514,35,9,0,35,25,"Married",1,1,471,1,0,1,1225
345,345,30,1,0,5,20,"Never-married",0,1,436,0,1,0,25
34,400,32,2,0,40,12,"Never-married",0,1,613,0,1,0,1600
232,232,21,1,0,40,3,"Never-married",0,1,275,0,1,0,1600
1,673,33,9,0,84,3,"Married",0,1,519,0,1,0,7056
226,448,29,3,0,35,7,"Divorced",0,1,566,0,0,1,1225
7,460,30,3,0,40,5,"Divorced",0,1,710,0,0,1,1600
130,594,32,3,0,35,4,"Divorced",0,1,779,0,0,1,1225
242,242,24,1,0,15,40,"Never-married",1,1,230,0,0,1,225
41,323,26,5,1,50,-2,"Never-married",1,1,388,1,0,1,2500
8,351,27,7,1,16,-4,"Married",1,1,280,0,0,1,256
37,388,28,8,1,35,25,"Married",1,1,337,0,0,1,1225
157,677,35,11,0,60,20,"Divorced",1,1,294,1,0,1,3600
41,41,24,1,0,37,14,"Never-married",1,1,389,1,0,1,1369
25,88,25,1,0,38,14,"Never-married",1,1,389,1,0,1,1444
186,186,22,1,1,7,40,"Never-married",0,1,387,1,1,0,49
15,15,20,1,1,20,20,"Never-married",1,1,200,0,1,0,400
18,72,21,4,1,30,20,"Never-married",1,1,286,0,1,0,900
72,148,24,6,1,40,100,"Married",1,1,325,0,1,0,1600
196,196,24,1,1,40,-4,"Never-married",0,1,414,0,1,0,1600
91,91,19,1,0,20,7,"Never-married",0,1,229,0,1,0,400
10,139,19,1,1,20,7,"Never-married",0,1,224,0,1,0,400
34,173,20,3,1,52,200,"Never-married",0,1,505,0,1,0,2704
23,196,20,4,1,60,4,"Never-married",0,1,212,0,1,0,3600
6,202,20,5,1,50,-4,"Never-married",0,1,295,0,1,0,2500
16,218,20,6,1,40,200,"Never-married",0,1,614,0,1,0,1600
95,95,18,1,0,20,-2,"Never-married",0,1,221,0,1,0,400
50,50,21,1,0,20,3000,"Married",1,1,274,1,1,0,400
77,109,20,2,1,50,2,"Never-married",0,1,345,0,1,0,2500
6,115,21,3,1,40,-4,"Never-married",0,1,464,0,1,0,1600
299,414,26,4,1,40,40,"Married",0,1,932,0,1,0,1600
17,17,16,1,0,0,4,-4,0,1,252,0,0,0,0
24,102,19,3,1,40,10,"Never-married",0,1,6,1,0,0,1600
26,128,21,4,1,40,6,"Never-married",0,1,42,1,0,0,1600
7,135,21,5,1,70,-4,"Never-married",0,1,307,0,0,0,4900
29,168,23,7,1,40,-2,"Never-married",0,1,297,0,0,0,1600
44,212,24,8,1,40,6,"Never-married",0,1,269,0,0,0,1600
18,354,31,12,1,40,-4,"Never-married",0,1,316,0,0,0,1600
39,393,31,13,0,40,200,"Never-married",0,1,483,0,0,0,1600
34,110,29,2,1,10,200,"Married",1,1,307,1,1,0,100
330,330,24,1,0,20,2,"Never-married",0,1,571,0,0,1,400
23,23,20,1,0,40,36,"Never-married",1,1,249,0,1,0,1600
47,152,29,1,1,36,50,"Married",1,1,419,0,1,0,1296
225,377,31,4,0,24,1,"Married",1,1,606,0,1,0,576
3,393,31,5,1,40,-4,"Married",1,1,515,0,1,0,1600
20,44,19,2,1,40,1,"Never-married",0,1,368,0,1,0,1600
15,15,18,1,0,25,5,"Never-married",0,1,368,0,1,0,625
2,19,18,2,1,40,-4,"Never-married",0,1,307,0,1,0,1600
2,38,19,5,0,30,1,"Never-married",0,1,302,0,1,0,900
26,26,23,1,1,20,40,"Never-married",0,1,269,0,0,1,400
52,52,18,1,0,40,5,"Never-married",0,1,361,0,1,0,1600
59,123,18,2,1,30,20,"Never-married",0,1,378,0,1,0,900
21,144,19,3,0,45,55,"Never-married",0,1,435,0,1,0,2025
13,469,25,5,1,40,4,"Never-married",0,1,408,0,1,0,1600
186,723,31,8,1,40,60,"Never-married",0,1,645,0,1,0,1600
112,191,32,6,1,40,100,"Married",1,1,438,0,0,1,1600
38,38,20,1,0,40,2000,"Never-married",1,1,384,0,1,0,1600
250,386,26,3,1,35,22,"Never-married",1,1,422,0,0,1,1225
9,128,21,3,1,40,-4,"Never-married",0,1,409,0,0,0,1600
1,129,21,4,1,40,-4,"Never-married",0,1,348,0,0,0,1600
38,167,22,5,1,40,2000,"Never-married",0,1,415,0,0,0,1600
126,309,25,7,0,40,1500,"Never-married",0,1,395,0,0,0,1600
36,39,21,2,0,3,1,"Never-married",0,1,273,0,0,0,9
8,116,24,6,1,20,-4,"Never-married",0,1,270,0,0,0,400
8,283,27,10,0,40,-4,"Never-married",0,1,268,0,0,0,1600
1,62,24,7,0,20,60,"Never-married",0,1,297,0,1,0,400
114,243,28,10,0,32,100,"Married",0,1,474,0,1,0,1024
4,274,28,11,1,40,250,"Married",0,1,355,0,1,0,1600
8,20,19,4,0,25,-4,"Never-married",1,1,262,0,0,0,625
17,225,26,13,0,40,-4,"Never-married",1,1,267,0,0,0,1600
24,425,29,5,1,40,-4,"Married",0,1,366,0,0,0,1600
37,70,25,3,0,2,8,"Married",1,1,505,0,1,0,4
5,115,25,6,0,35,-4,"Married",1,1,337,0,0,0,1225
61,201,30,9,0,40,5,"Married",1,1,537,0,1,0,1600
9,93,26,4,0,8,15,"Married",1,0,284,0,1,0,64
60,162,27,4,1,25,20,"Married",1,0,299,0,1,0,625
27,189,28,6,1,25,200,"Divorced",1,0,284,0,1,0,625
117,306,30,7,0,13,20,"Divorced",1,0,317,0,1,0,169
8,23,24,2,0,5,30,"Never-married",0,1,7,1,0,1,25
178,425,33,6,1,40,40,"Never-married",0,1,498,0,0,1,1600
1,31,19,2,1,30,-4,"Never-married",0,1,284,0,0,0,900
28,162,22,5,0,30,20,"Never-married",0,1,295,0,0,0,900
41,236,26,8,0,30,10,"Never-married",0,1,540,0,0,0,900
80,80,18,1,0,15,30,"Never-married",1,1,352,1,1,0,225
137,241,23,4,0,40,6,"Never-married",1,1,432,0,1,0,1600
8,260,23,5,0,8,12,"Never-married",1,1,270,0,1,0,64
124,124,18,1,0,3,-2,"Never-married",1,1,726,0,0,0,9
44,44,18,1,0,35,25,"Never-married",0,1,276,0,0,0,1225
6,159,21,4,1,30,-4,"Never-married",0,1,270,0,1,0,900
2,161,21,5,0,30,40,"Never-married",0,1,332,0,1,0,900
6,204,21,6,1,15,9,"Never-married",0,1,262,0,1,0,225
63,267,23,8,1,42,-4,"Married",0,1,396,0,1,0,1764
38,178,23,5,1,35,7,"Never-married",1,1,288,0,0,0,1225
82,544,32,9,1,35,6,"Never-married",1,1,283,0,0,0,1225
379,379,26,1,1,45,65,"Married",0,1,400,0,0,1,2025
284,663,33,2,1,60,3,"Married",0,1,,0,0,1,3600
5,5,18,1,1,36,-4,"Never-married",0,1,315,0,1,0,1296
3,8,18,2,1,60,-4,"Never-married",0,1,435,0,1,0,3600
1,11,19,4,1,40,-4,"Never-married",0,1,337,0,1,0,1600
1,26,19,8,0,40,-4,"Never-married",0,1,368,0,1,0,1600
46,241,26,12,1,40,8,"Never-married",0,1,525,0,1,0,1600
6,6,20,1,0,40,100,"Never-married",0,1,305,0,1,0,1600
13,43,20,4,1,40,-4,"Never-married",0,1,326,0,1,0,1600
9,52,20,5,1,40,-4,"Never-married",0,1,505,0,1,0,1600
8,60,20,6,1,40,-4,"Never-married",0,1,505,0,1,0,1600
11,71,20,7,1,40,-4,"Never-married",0,1,295,0,1,0,1600
12,83,20,8,1,50,-4,"Never-married",0,1,505,0,1,0,2500
72,72,20,1,1,30,11,"Married",1,1,270,0,0,0,900
17,33,18,5,0,32,-4,"Never-married",1,1,262,0,0,0,1024
13,47,18,6,1,0,7,"Never-married",1,1,262,0,0,0,0
2,49,18,7,1,11,-4,"Never-married",1,1,262,0,0,0,121
53,191,22,15,1,30,2,"Divorced",1,1,270,0,0,0,900
31,222,22,16,0,20,3,"Divorced",1,1,306,0,0,0,400
47,189,25,7,0,12,35,"Married",1,1,270,0,0,1,144
76,340,24,3,0,33,10,"Never-married",1,1,367,0,1,0,1089
149,267,26,3,0,50,55,"Married",1,1,525,1,0,1,2500
52,56,17,2,1,40,15,"Never-married",1,1,289,0,0,0,1600
10,68,18,4,1,38,-4,"Never-married",1,1,337,1,0,0,1444
6,74,18,5,1,25,-4,"Never-married",1,1,283,0,0,0,625
6,144,19,7,1,7,-4,"Married",1,1,274,0,0,0,49
4,168,21,2,0,40,-4,"Never-married",0,1,274,0,1,0,1600
24,194,21,3,0,40,19,"Never-married",0,1,276,0,1,0,1600
7,222,21,6,1,32,-4,"Never-married",0,1,262,0,1,0,1024
4,596,30,12,1,20,-4,"Married",0,1,432,0,1,0,400
116,712,33,13,1,40,-4,"Married",0,1,711,0,1,0,1600
92,804,35,14,0,40,1,"Married",0,1,828,0,1,0,1600
35,843,35,15,0,40,-4,"Married",0,1,560,0,1,0,1600
61,61,19,1,0,40,100,"Never-married",0,1,282,0,1,0,1600
17,54,23,2,0,45,4,"Never-married",0,1,455,0,0,0,2025
15,15,19,1,0,15,9,"Never-married",1,1,305,0,1,0,225
27,293,24,4,0,15,3,"Never-married",1,1,234,0,1,0,225
9,304,25,5,1,40,-4,"Never-married",1,1,288,0,1,0,1600
59,363,26,6,0,40,15,"Never-married",1,1,345,0,1,0,1600
50,156,30,3,1,20,15,"Divorced",1,1,315,0,0,1,400
3,287,26,13,0,30,-4,"Divorced",1,1,315,0,1,0,900
9,9,18,1,0,20,12,"Never-married",1,1,326,0,1,0,400
43,132,21,3,0,40,15,"Married",1,1,343,0,1,0,1600
227,360,26,4,1,40,700,"Married",1,1,417,1,1,0,1600
4,362,25,4,1,40,-4,"Never-married",0,1,273,0,1,0,1600
74,436,27,5,1,40,300,"Married",0,1,646,0,1,0,1600
110,625,32,7,1,40,10,"Married",0,1,632,0,1,0,1600
34,140,23,2,0,35,8,"Never-married",0,1,261,0,1,0,1225
180,353,27,4,1,40,50,"Never-married",0,1,729,0,1,0,1600
1,178,29,3,0,40,2,"Never-married",1,1,466,0,0,1,1600
18,222,30,3,1,40,2,"Never-married",1,1,451,0,0,1,1600
186,408,34,5,1,40,23,"Never-married",1,1,673,0,0,1,1600
8,416,34,6,1,40,-4,"Never-married",1,1,765,0,0,1,1600
3,84,21,3,0,40,-4,"Never-married",1,0,390,0,1,0,1600
3,91,21,4,0,35,-4,"Never-married",1,0,294,0,1,0,1225
18,171,25,6,0,37,7,"Married",1,0,505,1,0,1,1369
16,193,25,11,0,16,-4,"Married",1,0,446,0,0,1,256
34,253,30,16,0,7,15,"Divorced",1,0,316,0,0,1,49
100,100,23,1,1,20,-2,"Never-married",1,1,528,1,0,1,400
172,279,28,3,0,40,-4,"Never-married",1,1,573,1,0,1,1600
93,93,20,1,1,20,9,"Never-married",1,0,286,0,1,0,400
54,519,29,7,1,40,20,"Married",1,0,416,0,1,0,1600
153,672,32,8,1,40,-2,"Married",1,0,579,1,1,0,1600
104,120,23,2,1,40,9,"Never-married",1,1,278,1,1,0,1600
39,159,24,3,1,40,-4,"Divorced",1,1,417,0,1,0,1600
81,261,28,5,1,40,30,"Divorced",1,1,299,1,0,1,1600
6,267,28,6,1,40,-4,"Divorced",1,1,366,1,0,1,1600
2,297,29,8,1,40,20,"Divorced",1,1,330,1,0,1,1600
34,456,33,15,0,6,25,"Divorced",1,1,329,0,0,1,36
9,9,17,1,1,40,30,"Never-married",1,0,231,0,0,0,1600
9,27,17,3,1,30,30,"Never-married",1,0,237,0,0,0,900
3,30,18,4,0,40,6,"Never-married",1,0,429,0,0,0,1600
86,127,19,4,0,40,4,"Never-married",1,0,523,0,0,0,1600
70,215,20,4,1,40,5,"Never-married",1,0,607,0,0,0,1600
162,488,25,8,1,60,104,"Never-married",1,0,392,0,0,0,3600
322,810,33,9,1,40,6,"Married",1,0,727,0,0,0,1600
69,185,22,5,0,40,20,"Never-married",0,1,450,0,0,0,1600
31,154,19,5,1,20,8,"Married",1,1,256,0,1,0,400
45,199,20,6,1,26,45,"Married",1,1,250,0,1,0,676
84,283,22,7,1,40,30,"Married",1,1,483,1,1,0,1600
21,265,27,9,0,50,50,"Never-married",1,1,505,1,0,1,2500
45,45,19,1,0,20,10,"Never-married",0,1,231,0,1,0,400
6,12,17,2,1,10,-4,"Never-married",0,1,271,0,0,0,100
1,44,17,5,1,20,-4,"Never-married",0,1,267,0,0,0,400
21,65,17,6,1,50,12,"Never-married",0,1,356,0,0,0,2500
26,91,18,7,1,40,25,"Never-married",0,1,610,0,0,0,1600
10,101,18,8,1,40,-4,"Never-married",0,1,348,0,0,0,1600
2,103,18,9,1,40,-4,"Never-married",0,1,1394,0,0,0,1600
21,405,24,12,0,40,7,"Divorced",0,1,631,0,0,0,1600
21,455,25,12,0,40,10,"Divorced",0,1,720,0,0,0,1600
12,504,26,12,1,40,9,"Divorced",0,1,700,0,0,0,1600
21,525,26,17,1,40,-2,"Divorced",0,1,770,0,0,0,1600
52,577,27,18,1,50,20,"Divorced",0,1,674,0,0,0,2500
20,20,19,1,1,40,13,"Never-married",1,1,315,1,1,0,1600
118,181,24,6,0,40,20,"Never-married",1,1,320,0,1,0,1600
31,213,29,7,0,30,12,"Married",1,1,379,1,1,0,900
4,282,29,10,0,25,-4,"Married",1,1,225,1,1,0,625
14,374,27,4,1,50,160,"Divorced",0,1,195,1,1,0,2500
178,727,34,9,1,40,500,"Married",0,1,824,0,0,1,1600
17,17,19,1,1,40,50,"Never-married",0,1,394,0,1,0,1600
4,34,17,2,1,50,-4,"Never-married",0,1,267,0,0,0,2500
53,87,18,3,0,40,100,"Never-married",0,1,283,0,0,0,1600
6,96,20,4,1,40,-4,"Never-married",0,1,295,0,0,0,1600
9,105,20,5,1,40,-4,"Never-married",0,1,337,0,0,0,1600
62,253,29,9,1,30,500,"Never-married",0,1,266,0,0,0,900
56,56,21,1,1,40,10,"Married",0,0,286,0,0,0,1600
65,121,21,2,1,40,5,"Married",0,0,302,0,0,0,1600
202,202,19,1,0,40,20,"Never-married",0,1,326,0,1,0,1600
24,264,20,3,1,20,10,"Never-married",0,1,316,0,1,0,400
100,414,28,6,0,5,10,"Never-married",0,1,768,1,1,0,25
9,659,30,9,0,30,50,"Never-married",0,1,123,0,1,0,900
32,716,31,11,0,30,200,"Never-married",0,1,1291,0,1,0,900
22,846,33,11,1,20,100,"Never-married",0,1,2300,0,1,0,400
47,893,35,12,0,5,-4,"Never-married",0,1,765,0,1,0,25
3,59,19,3,1,40,-4,"Never-married",1,1,228,0,1,0,1600
1,60,19,4,0,25,-4,"Never-married",1,1,302,0,1,0,625
65,153,26,6,1,40,-2,"Married",1,1,78,0,1,0,1600
97,97,20,1,0,40,8,"Never-married",0,0,484,0,0,0,1600
26,26,18,1,0,35,20,"Never-married",0,1,261,0,0,0,1225
10,63,18,1,1,35,20,"Never-married",0,1,261,0,0,0,1225
16,79,19,3,1,40,-4,"Never-married",0,1,238,0,1,0,1600
11,90,19,4,0,40,10,"Never-married",0,1,295,0,1,0,1600
114,114,23,1,1,25,4,"Never-married",0,1,255,0,1,0,625
21,473,24,2,0,40,20,"Never-married",1,1,315,1,0,0,1600
10,509,24,3,1,30,-2,"Never-married",1,1,360,0,0,0,900
181,690,28,2,0,40,-2,"Never-married",1,1,291,1,0,0,1600
11,126,22,3,0,40,30,"Never-married",1,1,371,0,1,0,1600
161,291,25,4,1,40,20,"Never-married",1,1,472,0,1,0,1600
73,73,20,1,0,45,30,"Married",1,1,295,0,1,0,2025
9,113,20,2,1,40,10,"Married",1,1,327,0,1,0,1600
78,191,22,3,0,40,5,"Married",1,1,512,0,1,0,1600
29,464,27,7,1,40,15,"Married",1,1,579,0,1,0,1600
350,814,34,8,0,40,15,"Married",1,1,566,0,1,0,1600
133,133,27,1,1,30,-2,"Never-married",0,0,353,1,1,0,900
11,45,18,2,1,25,-4,"Never-married",1,1,274,0,1,0,625
7,69,20,4,1,40,-4,"Never-married",1,1,302,0,1,0,1600
14,83,20,5,1,30,5,"Never-married",1,1,484,0,1,0,900
12,95,21,6,1,40,-4,"Never-married",1,1,335,0,1,0,1600
3,98,21,7,0,20,3,"Never-married",1,1,552,0,1,0,400
30,241,24,13,1,35,30,"Never-married",1,1,311,0,1,0,1225
88,88,23,1,0,40,11,"Never-married",0,1,443,0,1,0,1600
54,173,24,4,0,40,20,"Never-married",0,1,418,0,1,0,1600
18,217,24,1,1,0,-2,"Never-married",0,1,464,0,1,0,0
2,219,24,5,1,40,-4,"Never-married",0,1,446,0,1,0,1600
9,228,25,1,0,32,700,"Never-married",0,1,360,0,1,0,1024
121,602,32,9,0,40,8,"Never-married",0,1,479,0,1,0,1600
9,9,17,1,1,30,-4,"Never-married",0,1,274,0,0,0,900
2,11,17,2,0,33,15,"Never-married",0,1,263,0,0,0,1089
26,63,18,5,0,40,12,"Never-married",0,1,348,0,0,0,1600
37,114,19,7,1,30,46,"Never-married",0,1,262,0,0,0,900
39,171,21,10,1,40,50,"Never-married",0,1,307,0,0,0,1600
38,209,22,11,1,40,8,"Never-married",0,1,92,0,0,0,1600
59,268,23,12,0,40,50,"Never-married",0,1,432,0,0,0,1600
5,413,28,18,0,30,-4,"Married",0,1,451,0,0,0,900
33,590,32,21,1,45,-2,"Divorced",0,1,275,0,0,0,2025
140,140,22,1,0,10,15,"Never-married",1,1,360,0,0,1,100
23,190,23,3,1,40,6,"Never-married",1,1,437,0,0,1,1600
87,87,25,1,0,40,-4,"Never-married",1,1,664,1,0,1,1600
90,90,20,1,0,15,12,"Never-married",0,1,276,0,1,0,225
23,108,22,4,1,40,100,"Never-married",0,1,363,0,0,0,1600
49,157,23,5,1,45,20,"Never-married",0,1,84,0,0,0,2025
28,197,26,7,0,50,70,"Never-married",0,1,371,0,0,0,2500
26,230,26,7,1,50,70,"Never-married",0,1,360,0,0,0,2500
15,15,19,1,0,16,-2,"Never-married",0,1,394,0,1,0,256
31,139,21,4,1,40,4,"Never-married",0,1,360,0,1,0,1600
52,221,29,6,0,40,100,"Never-married",0,1,455,0,1,0,1600
15,125,21,2,1,21,30,"Married",1,1,365,0,0,0,441
15,32,19,2,1,70,5,"Never-married",0,1,316,0,1,0,4900
21,57,20,4,0,48,3,"Never-married",0,1,992,0,1,0,2304
1,1,19,1,0,20,4,"Never-married",1,1,322,0,1,0,400
13,97,20,4,1,35,9,"Married",1,1,307,0,1,0,1225
82,179,22,5,0,32,4,"Married",1,1,288,0,1,0,1024
24,349,29,8,1,40,-4,"Married",1,1,387,0,1,0,1600
12,149,22,3,1,40,-4,"Never-married",0,1,576,0,1,0,1600
4,153,23,4,0,40,-4,"Never-married",0,1,422,0,1,0,1600
127,443,28,7,1,40,200,"Married",0,1,580,0,1,0,1600
55,498,31,8,1,40,10,"Married",0,1,774,0,1,0,1600
117,117,19,1,0,30,20,"Never-married",0,1,335,0,1,0,900
95,216,23,3,0,40,20,"Married",0,1,525,0,1,0,1600
3,249,24,3,1,40,20,"Married",0,1,784,0,1,0,1600
30,279,24,5,1,60,6,"Married",0,1,718,0,1,0,3600
10,289,25,6,0,40,10,"Married",0,1,337,0,1,0,1600
60,427,27,7,1,40,100,"Married",0,1,806,1,1,0,1600
1,192,21,3,0,27,-2,"Never-married",1,1,520,0,1,0,729
80,80,19,1,1,40,65,"Never-married",0,1,565,0,1,0,1600
7,87,19,2,1,40,-4,"Never-married",0,1,653,0,1,0,1600
285,372,25,3,1,55,150,"Divorced",0,1,943,0,0,1,3025
222,594,29,4,1,50,40,"Married",0,1,1366,0,0,1,2500
146,740,33,5,1,50,400,"Married",0,1,1276,1,0,1,2500
155,895,35,6,1,50,25,"Married",0,1,1590,0,0,1,2500
9,36,17,2,1,25,-4,"Never-married",1,1,256,0,0,0,625
2,38,17,3,1,30,-4,"Never-married",1,1,245,0,0,0,900
16,90,18,8,1,20,20,"Never-married",1,1,282,0,0,0,400
42,149,20,11,1,40,25,"Never-married",1,1,297,0,0,0,1600
9,158,20,12,1,20,-4,"Never-married",1,1,345,0,0,0,400
14,276,24,9,0,32,50,"Married",1,1,270,0,1,0,1024
16,16,18,1,1,30,20,"Never-married",0,1,312,0,0,0,900
11,92,20,3,0,40,100,"Never-married",0,1,384,0,1,0,1600
8,8,18,1,1,40,-4,"Never-married",0,1,245,0,0,0,1600
13,21,18,2,1,30,-4,"Never-married",0,1,219,0,0,0,900
13,38,19,4,1,25,-4,"Never-married",0,1,221,0,0,0,625
4,42,19,5,1,20,-4,"Never-married",0,1,242,0,0,0,400
9,51,19,6,1,5,-4,"Never-married",0,1,201,0,0,0,25
5,56,19,7,0,25,-4,"Never-married",0,1,232,0,0,0,625
15,85,20,9,1,10,5,"Never-married",0,1,203,0,0,0,100
57,142,21,10,1,40,45,"Never-married",0,1,249,0,0,0,1600
5,249,24,14,0,20,6,"Never-married",0,1,262,0,0,0,400
142,447,28,14,1,40,5,"Never-married",0,1,371,0,0,0,1600
33,62,19,3,1,40,30,"Never-married",0,0,358,0,1,0,1600
23,85,20,4,1,35,18,"Never-married",0,0,317,0,1,0,1225
12,12,17,1,0,36,10,"Never-married",1,0,256,0,0,0,1296
11,53,17,2,1,10,-4,"Never-married",1,0,251,0,0,0,100
8,69,18,4,1,40,-4,"Never-married",1,0,314,0,0,0,1600
4,12,19,2,1,40,-4,"Never-married",0,0,288,0,0,0,1600
5,38,21,6,0,60,1,"Never-married",0,0,446,0,0,0,3600
1,148,23,8,0,20,-4,"Never-married",0,0,700,0,0,0,400
22,307,27,13,0,25,1,"Married",0,0,645,0,0,0,625
88,410,29,15,0,5,-4,"Married",0,0,436,0,0,0,25
28,28,18,1,1,35,25,"Never-married",0,0,262,0,1,0,1225
26,67,19,3,1,35,150,"Never-married",0,0,325,0,1,0,1225
9,52,19,6,1,40,-4,"Never-married",0,1,363,0,0,0,1600
37,89,20,7,0,40,15,"Never-married",0,1,493,0,0,0,1600
15,106,20,8,1,40,200,"Never-married",0,1,394,0,0,0,1600
234,286,25,4,1,40,10,"Never-married",1,0,369,1,1,0,1600
9,17,18,2,1,40,-4,"Never-married",1,0,252,0,0,0,1600
4,21,18,3,1,25,-4,"Never-married",1,0,353,0,0,0,625
7,28,18,4,1,40,-4,"Never-married",1,0,232,0,0,0,1600
6,34,18,5,1,40,-4,"Never-married",1,0,262,0,0,0,1600
1,11,19,2,1,40,-4,"Never-married",0,0,305,0,0,0,1600
49,60,20,3,1,0,25,"Never-married",0,0,337,0,0,0,0
5,65,21,4,1,40,-4,"Married",0,0,341,0,0,0,1600
53,127,22,6,1,40,150,"Married",0,0,443,0,0,0,1600
16,143,22,7,1,40,23,"Married",0,0,484,0,0,0,1600
74,239,26,9,1,48,20,"Married",0,0,640,0,0,0,2304
87,326,26,10,1,40,45,"Married",0,0,540,0,0,0,1600
146,146,18,1,1,20,2,"Never-married",0,0,302,0,1,0,400
100,246,20,2,1,40,4,"Never-married",0,0,432,0,1,0,1600
10,256,20,3,1,40,-4,"Never-married",0,0,384,0,1,0,1600
51,519,27,5,1,48,-2,"Never-married",0,0,208,0,1,0,2304
49,167,25,5,1,52,4,"Married",1,0,393,0,1,0,2704
100,267,27,6,1,38,4,"Married",1,0,385,0,1,0,1444
183,450,31,7,0,40,3,"Divorced",1,0,443,0,1,0,1600
127,596,35,9,1,40,13,"Divorced",1,0,290,0,1,0,1600
26,26,20,1,0,40,8,"Never-married",0,0,345,0,0,0,1600
50,155,23,4,1,40,16,"Married",0,0,490,0,1,0,1600
4,222,25,7,1,60,-4,"Married",0,0,236,0,1,0,3600
14,236,26,8,1,40,4,"Married",0,0,499,0,1,0,1600
17,253,26,9,1,40,-4,"Married",0,0,278,0,1,0,1600
25,370,29,12,1,48,-4,"Married",0,0,77,0,1,0,2304
8,391,29,14,1,48,-4,"Married",0,0,52,0,1,0,2304
6,397,29,15,1,48,-4,"Married",0,0,77,0,1,0,2304
32,264,26,3,1,40,300,"Never-married",1,0,261,0,1,0,1600
23,412,33,5,0,18,40,"Never-married",1,0,258,0,1,0,324
16,439,33,6,1,27,60,"Never-married",1,0,252,0,1,0,729
3,192,31,8,1,35,-4,"Never-married",1,0,306,0,0,0,1225
152,256,33,2,0,30,-4,"Never-married",1,0,315,0,1,0,900
84,84,19,1,0,28,100,"Never-married",0,0,986,0,1,0,784
91,189,22,2,0,30,1000,"Never-married",0,0,526,0,1,0,900
24,104,23,6,1,40,1,"Never-married",1,0,315,0,0,0,1600
102,208,31,5,0,40,150,"Divorced",1,0,283,0,0,0,1600
20,198,24,3,1,24,-4,"Never-married",1,0,463,0,0,1,576
77,189,25,2,0,33,300,"Never-married",1,0,556,1,1,0,1089
102,243,24,3,1,40,200,"Never-married",0,0,669,0,1,0,1600
69,346,28,8,1,40,-2,"Never-married",0,0,481,0,1,0,1600
168,514,32,9,1,40,150,"Never-married",0,0,674,1,1,0,1600
62,79,20,2,1,40,100,"Never-married",0,0,430,0,1,0,1600
22,22,19,1,1,40,15,"Never-married",0,0,239,0,0,0,1600
70,92,21,2,1,40,50,"Never-married",0,0,431,0,0,0,1600
50,142,22,3,1,40,-2,"Never-married",0,0,282,0,0,0,1600
25,31,25,2,1,50,5,"Never-married",0,0,540,0,0,0,2500
13,28,21,2,1,20,6,"Never-married",1,0,269,0,1,0,400
159,258,26,4,1,40,1500,"Married",1,0,532,0,1,0,1600
111,111,20,1,1,25,63,"Never-married",0,0,286,0,1,0,625
4,115,21,2,1,40,-4,"Never-married",0,0,491,0,1,0,1600
73,327,25,4,0,20,78,"Never-married",0,0,304,0,1,0,400
31,359,26,5,0,40,-4,"Never-married",0,0,540,0,1,0,1600
185,583,30,6,0,40,1700,"Never-married",0,0,483,1,1,0,1600
38,38,23,1,1,40,7,"Never-married",0,0,371,0,1,0,1600
24,62,23,2,0,40,-4,"Never-married",0,0,520,0,1,0,1600
120,198,26,2,0,40,-4,"Married",0,0,519,0,1,0,1600
